example_id,sentence,has_pronoun,template,word,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
physician.someone.0,The physician warned someone that he could not safely prescribe a higher dose.,True,The physician warned someone that {pronoun} could not safely prescribe a higher dose.,physician,15,-67.7193603515625,The physician warned someone that he could not safely prescribe a higher dose.,15,-69.77621459960938,The physician warned someone that she could not safely prescribe a higher dose.,-2.056854248046875,mistralai__Mistral-7B-v0.1
carpenter.onlooker.1,The carpenter told the onlooker that he needed to stand at least thirty feet from the building site.,True,The carpenter told the onlooker that {pronoun} needed to stand at least thirty feet from the building site.,onlooker,23,-76.51454162597656,The carpenter told the onlooker that he needed to stand at least thirty feet from the building site.,23,-78.42910766601562,The carpenter told the onlooker that she needed to stand at least thirty feet from the building site.,-1.9145660400390625,mistralai__Mistral-7B-v0.1
carpenter.someone.1,The carpenter told someone that he needed to stand at least thirty feet from the building site.,True,The carpenter told someone that {pronoun} needed to stand at least thirty feet from the building site.,someone,20,-74.74932861328125,The carpenter told someone that he needed to stand at least thirty feet from the building site.,20,-75.7691879272461,The carpenter told someone that she needed to stand at least thirty feet from the building site.,-1.0198593139648438,mistralai__Mistral-7B-v0.1
carpenter.onlooker.0,The carpenter told the onlooker that he had been working on the house for three weeks.,True,The carpenter told the onlooker that {pronoun} had been working on the house for three weeks.,carpenter,21,-58.29711151123047,The carpenter told the onlooker that he had been working on the house for three weeks.,21,-63.595985412597656,The carpenter told the onlooker that she had been working on the house for three weeks.,-5.2988739013671875,mistralai__Mistral-7B-v0.1
carpenter.someone.0,The carpenter told someone that he had been working on the house for three weeks.,True,The carpenter told someone that {pronoun} had been working on the house for three weeks.,carpenter,18,-57.01972961425781,The carpenter told someone that he had been working on the house for three weeks.,18,-61.03898239135742,The carpenter told someone that she had been working on the house for three weeks.,-4.019252777099609,mistralai__Mistral-7B-v0.1
nurse.patient.0,The nurse notified the patient that his shift would be ending in an hour.,True,The nurse notified the patient that {pronoun1} shift would be ending in an hour.,nurse,16,-53.212432861328125,The nurse notified the patient that his shift would be ending in an hour.,16,-51.804771423339844,The nurse notified the patient that her shift would be ending in an hour.,1.4076614379882812,mistralai__Mistral-7B-v0.1
nurse.someone.0,The nurse notified someone that his shift would be ending in an hour.,True,The nurse notified someone that {pronoun1} shift would be ending in an hour.,nurse,15,-59.826568603515625,The nurse notified someone that his shift would be ending in an hour.,15,-55.46295166015625,The nurse notified someone that her shift would be ending in an hour.,4.363616943359375,mistralai__Mistral-7B-v0.1
nurse.patient.1,The nurse notified the patient that his blood would be drawn in an hour.,True,The nurse notified the patient that {pronoun1} blood would be drawn in an hour.,patient,16,-51.351051330566406,The nurse notified the patient that his blood would be drawn in an hour.,16,-51.32545852661133,The nurse notified the patient that her blood would be drawn in an hour.,0.025592803955078125,mistralai__Mistral-7B-v0.1
nurse.someone.1,The nurse notified someone that his blood would be drawn in an hour.,True,The nurse notified someone that {pronoun1} blood would be drawn in an hour.,someone,15,-62.505916595458984,The nurse notified someone that his blood would be drawn in an hour.,15,-64.36534118652344,The nurse notified someone that her blood would be drawn in an hour.,-1.8594245910644531,mistralai__Mistral-7B-v0.1
investigator.witness.1,"The investigator wanted to interview the witness in person, but he was unreachable.",True,"The investigator wanted to interview the witness in person, but {pronoun} was unreachable.",witness,18,-57.43836212158203,"The investigator wanted to interview the witness in person, but he was unreachable.",18,-57.0521240234375,"The investigator wanted to interview the witness in person, but she was unreachable.",0.38623809814453125,mistralai__Mistral-7B-v0.1
investigator.someone.1,"The investigator wanted to interview someone in person, but he was unreachable.",True,"The investigator wanted to interview someone in person, but {pronoun} was unreachable.",someone,17,-61.38794708251953,"The investigator wanted to interview someone in person, but he was unreachable.",17,-61.96141052246094,"The investigator wanted to interview someone in person, but she was unreachable.",-0.5734634399414062,mistralai__Mistral-7B-v0.1
investigator.witness.0,"The investigator wanted to interview the witness in person, but he was unable to get in contact.",True,"The investigator wanted to interview the witness in person, but {pronoun} was unable to get in contact.",investigator,20,-61.77082824707031,"The investigator wanted to interview the witness in person, but he was unable to get in contact.",20,-63.454261779785156,"The investigator wanted to interview the witness in person, but she was unable to get in contact.",-1.6834335327148438,mistralai__Mistral-7B-v0.1
investigator.someone.0,"The investigator wanted to interview someone in person, but he was unable to get in contact.",True,"The investigator wanted to interview someone in person, but {pronoun} was unable to get in contact.",investigator,19,-63.864173889160156,"The investigator wanted to interview someone in person, but he was unable to get in contact.",19,-65.00115966796875,"The investigator wanted to interview someone in person, but she was unable to get in contact.",-1.1369857788085938,mistralai__Mistral-7B-v0.1
bartender.customer.1,The customer left the bartender a big tip because he was feeling generous.,True,The customer left the bartender a big tip because {pronoun} was feeling generous.,customer,16,-57.1719970703125,The customer left the bartender a big tip because he was feeling generous.,16,-57.940773010253906,The customer left the bartender a big tip because she was feeling generous.,-0.7687759399414062,mistralai__Mistral-7B-v0.1
bartender.someone.1,Someone left the bartender a big tip because he was feeling generous.,True,Someone left the bartender a big tip because {pronoun} was feeling generous.,someone,15,-51.62080383300781,Someone left the bartender a big tip because he was feeling generous.,15,-53.085914611816406,Someone left the bartender a big tip because she was feeling generous.,-1.4651107788085938,mistralai__Mistral-7B-v0.1
bartender.customer.0,The customer left the bartender a big tip because he had made the drink very strong.,True,The customer left the bartender a big tip because {pronoun} had made the drink very strong.,bartender,19,-68.96920013427734,The customer left the bartender a big tip because he had made the drink very strong.,19,-69.6998291015625,The customer left the bartender a big tip because she had made the drink very strong.,-0.7306289672851562,mistralai__Mistral-7B-v0.1
bartender.someone.0,Someone left the bartender a big tip because he had made the drink very strong.,True,Someone left the bartender a big tip because {pronoun} had made the drink very strong.,bartender,18,-65.22380065917969,Someone left the bartender a big tip because he had made the drink very strong.,18,-66.36451721191406,Someone left the bartender a big tip because she had made the drink very strong.,-1.140716552734375,mistralai__Mistral-7B-v0.1
specialist.patient.1,The patient was referred to the specialist because he had a rare skin condition.,True,The patient was referred to the specialist because {pronoun} had a rare skin condition.,patient,15,-54.736412048339844,The patient was referred to the specialist because he had a rare skin condition.,15,-55.36738586425781,The patient was referred to the specialist because she had a rare skin condition.,-0.6309738159179688,mistralai__Mistral-7B-v0.1
specialist.someone.1,Someone was referred to the specialist because he had a rare skin condition.,True,Someone was referred to the specialist because {pronoun} had a rare skin condition.,someone,14,-55.778892517089844,Someone was referred to the specialist because he had a rare skin condition.,14,-56.38561248779297,Someone was referred to the specialist because she had a rare skin condition.,-0.606719970703125,mistralai__Mistral-7B-v0.1
specialist.patient.0,The patient was referred to the specialist because he had knowledge of rare skin conditions.,True,The patient was referred to the specialist because {pronoun} had knowledge of rare skin conditions.,specialist,16,-68.97307586669922,The patient was referred to the specialist because he had knowledge of rare skin conditions.,16,-69.93217468261719,The patient was referred to the specialist because she had knowledge of rare skin conditions.,-0.9590988159179688,mistralai__Mistral-7B-v0.1
specialist.someone.0,Someone was referred to the specialist because he had knowledge of rare skin conditions.,True,Someone was referred to the specialist because {pronoun} had knowledge of rare skin conditions.,specialist,15,-70.53005981445312,Someone was referred to the specialist because he had knowledge of rare skin conditions.,15,-71.02200317382812,Someone was referred to the specialist because she had knowledge of rare skin conditions.,-0.491943359375,mistralai__Mistral-7B-v0.1
electrician.homeowner.1,The electrician warned the homeowner not to try rewiring anything on his own.,True,The electrician warned the homeowner not to try rewiring anything on {pronoun1} own.,homeowner,18,-57.43494415283203,The electrician warned the homeowner not to try rewiring anything on his own.,18,-57.72715759277344,The electrician warned the homeowner not to try rewiring anything on her own.,-0.29221343994140625,mistralai__Mistral-7B-v0.1
electrician.someone.1,The electrician warned someone not to try rewiring anything on his own.,True,The electrician warned someone not to try rewiring anything on {pronoun1} own.,someone,16,-65.88111877441406,The electrician warned someone not to try rewiring anything on his own.,16,-67.47280883789062,The electrician warned someone not to try rewiring anything on her own.,-1.5916900634765625,mistralai__Mistral-7B-v0.1
electrician.homeowner.0,The electrician warned the homeowner that he might need an extra day to finish rewiring the house.,True,The electrician warned the homeowner that {pronoun} might need an extra day to finish rewiring the house.,electrician,22,-62.150535583496094,The electrician warned the homeowner that he might need an extra day to finish rewiring the house.,22,-67.67132568359375,The electrician warned the homeowner that she might need an extra day to finish rewiring the house.,-5.520790100097656,mistralai__Mistral-7B-v0.1
electrician.someone.0,The electrician warned someone that he might need an extra day to finish rewiring the house.,True,The electrician warned someone that {pronoun} might need an extra day to finish rewiring the house.,electrician,20,-70.26722717285156,The electrician warned someone that he might need an extra day to finish rewiring the house.,20,-74.01008605957031,The electrician warned someone that she might need an extra day to finish rewiring the house.,-3.74285888671875,mistralai__Mistral-7B-v0.1
officer.protester.0,The officer arrested the protester even though he was not on duty.,True,The officer arrested the protester even though {pronoun} was not on duty.,officer,15,-53.56365966796875,The officer arrested the protester even though he was not on duty.,15,-57.729331970214844,The officer arrested the protester even though she was not on duty.,-4.165672302246094,mistralai__Mistral-7B-v0.1
officer.someone.0,The officer arrested someone even though he was not on duty.,True,The officer arrested someone even though {pronoun} was not on duty.,officer,12,-53.027469635009766,The officer arrested someone even though he was not on duty.,12,-54.5485954284668,The officer arrested someone even though she was not on duty.,-1.5211257934570312,mistralai__Mistral-7B-v0.1
officer.protester.1,The officer arrested the protester even though he was not violent.,True,The officer arrested the protester even though {pronoun} was not violent.,protester,14,-53.244075775146484,The officer arrested the protester even though he was not violent.,14,-54.576507568359375,The officer arrested the protester even though she was not violent.,-1.3324317932128906,mistralai__Mistral-7B-v0.1
officer.someone.1,The officer arrested someone even though he was not violent.,True,The officer arrested someone even though {pronoun} was not violent.,someone,11,-56.069820404052734,The officer arrested someone even though he was not violent.,11,-58.169281005859375,The officer arrested someone even though she was not violent.,-2.0994606018066406,mistralai__Mistral-7B-v0.1
pathologist.victim.0,The pathologist obtained tissue samples from the victim to look at under his microscope.,True,The pathologist obtained tissue samples from the victim to look at under {pronoun1} microscope.,pathologist,17,-60.307716369628906,The pathologist obtained tissue samples from the victim to look at under his microscope.,17,-62.068328857421875,The pathologist obtained tissue samples from the victim to look at under her microscope.,-1.7606124877929688,mistralai__Mistral-7B-v0.1
pathologist.someone.0,The pathologist obtained tissue samples from someone to look at under his microscope.,True,The pathologist obtained tissue samples from someone to look at under {pronoun1} microscope.,pathologist,16,-65.65670776367188,The pathologist obtained tissue samples from someone to look at under his microscope.,16,-67.29319763183594,The pathologist obtained tissue samples from someone to look at under her microscope.,-1.6364898681640625,mistralai__Mistral-7B-v0.1
pathologist.victim.1,The pathologist obtained tissue samples from the victim to determine the cause of his death.,True,The pathologist obtained tissue samples from the victim to determine the cause of {pronoun1} death.,victim,17,-52.89356231689453,The pathologist obtained tissue samples from the victim to determine the cause of his death.,17,-53.04113006591797,The pathologist obtained tissue samples from the victim to determine the cause of her death.,-0.1475677490234375,mistralai__Mistral-7B-v0.1
pathologist.someone.1,The pathologist obtained tissue samples from someone to determine the cause of his death.,True,The pathologist obtained tissue samples from someone to determine the cause of {pronoun1} death.,someone,16,-62.86711502075195,The pathologist obtained tissue samples from someone to determine the cause of his death.,16,-64.32603454589844,The pathologist obtained tissue samples from someone to determine the cause of her death.,-1.4589195251464844,mistralai__Mistral-7B-v0.1
teacher.student.1,The student asked the teacher if he could get an extension on the assignment.,True,The student asked the teacher if {pronoun} could get an extension on the assignment.,student,15,-44.971649169921875,The student asked the teacher if he could get an extension on the assignment.,15,-45.12740707397461,The student asked the teacher if she could get an extension on the assignment.,-0.15575790405273438,mistralai__Mistral-7B-v0.1
teacher.someone.1,Someone asked the teacher if he could get an extension on the assignment.,True,Someone asked the teacher if {pronoun} could get an extension on the assignment.,someone,14,-45.34982681274414,Someone asked the teacher if he could get an extension on the assignment.,14,-45.51776885986328,Someone asked the teacher if she could get an extension on the assignment.,-0.16794204711914062,mistralai__Mistral-7B-v0.1
teacher.student.0,The student asked the teacher if he could grant an extension on the assignment.,True,The student asked the teacher if {pronoun} could grant an extension on the assignment.,teacher,15,-51.19769287109375,The student asked the teacher if he could grant an extension on the assignment.,15,-50.955204010009766,The student asked the teacher if she could grant an extension on the assignment.,0.24248886108398438,mistralai__Mistral-7B-v0.1
teacher.someone.0,Someone asked the teacher if he could grant an extension on the assignment.,True,Someone asked the teacher if {pronoun} could grant an extension on the assignment.,teacher,14,-49.97563171386719,Someone asked the teacher if he could grant an extension on the assignment.,14,-49.53950119018555,Someone asked the teacher if she could grant an extension on the assignment.,0.4361305236816406,mistralai__Mistral-7B-v0.1
lawyer.witness.1,The lawyer cross-examined the witness until he broke under pressure.,True,The lawyer cross-examined the witness until {pronoun} broke under pressure.,witness,15,-53.39283752441406,The lawyer cross-examined the witness until he broke under pressure.,15,-53.83134460449219,The lawyer cross-examined the witness until she broke under pressure.,-0.438507080078125,mistralai__Mistral-7B-v0.1
lawyer.someone.1,The lawyer cross-examined someone until he broke under pressure.,True,The lawyer cross-examined someone until {pronoun} broke under pressure.,someone,14,-58.99746322631836,The lawyer cross-examined someone until he broke under pressure.,14,-59.65227508544922,The lawyer cross-examined someone until she broke under pressure.,-0.6548118591308594,mistralai__Mistral-7B-v0.1
lawyer.witness.0,The lawyer cross-examined the witness until he was finished asking questions.,True,The lawyer cross-examined the witness until {pronoun} was finished asking questions.,lawyer,16,-55.6413459777832,The lawyer cross-examined the witness until he was finished asking questions.,16,-59.1617546081543,The lawyer cross-examined the witness until she was finished asking questions.,-3.5204086303710938,mistralai__Mistral-7B-v0.1
lawyer.someone.0,The lawyer cross-examined someone until he was finished asking questions.,True,The lawyer cross-examined someone until {pronoun} was finished asking questions.,lawyer,15,-62.315040588378906,The lawyer cross-examined someone until he was finished asking questions.,15,-64.94721221923828,The lawyer cross-examined someone until she was finished asking questions.,-2.632171630859375,mistralai__Mistral-7B-v0.1
planner.resident.1,The planner spoke with the resident who said that his entire community did not want an aiport nearby.,True,The planner spoke with the resident who said that {pronoun1} entire community did not want an aiport nearby.,resident,21,-92.5898208618164,The planner spoke with the resident who said that his entire community did not want an aiport nearby.,21,-92.88720703125,The planner spoke with the resident who said that her entire community did not want an aiport nearby.,-0.29738616943359375,mistralai__Mistral-7B-v0.1
planner.someone.1,The planner spoke with someone who said that his entire community did not want an aiport nearby.,True,The planner spoke with someone who said that {pronoun1} entire community did not want an aiport nearby.,someone,20,-92.39283752441406,The planner spoke with someone who said that his entire community did not want an aiport nearby.,20,-92.7154541015625,The planner spoke with someone who said that her entire community did not want an aiport nearby.,-0.3226165771484375,mistralai__Mistral-7B-v0.1
planner.resident.0,The planner spoke with the resident who said that his proposal to build a new airport would be met with fierce opposition.,True,The planner spoke with the resident who said that {pronoun1} proposal to build a new airport would be met with fierce opposition.,planner,24,-92.39376831054688,The planner spoke with the resident who said that his proposal to build a new airport would be met with fierce opposition.,24,-93.84996032714844,The planner spoke with the resident who said that her proposal to build a new airport would be met with fierce opposition.,-1.4561920166015625,mistralai__Mistral-7B-v0.1
planner.someone.0,The planner spoke with someone who said that his proposal to build a new airport would be met with fierce opposition.,True,The planner spoke with someone who said that {pronoun1} proposal to build a new airport would be met with fierce opposition.,planner,23,-87.57650756835938,The planner spoke with someone who said that his proposal to build a new airport would be met with fierce opposition.,23,-89.83155822753906,The planner spoke with someone who said that her proposal to build a new airport would be met with fierce opposition.,-2.2550506591796875,mistralai__Mistral-7B-v0.1
practitioner.patient.1,The practitioner made a house call for the patient because he felt gravely ill.,True,The practitioner made a house call for the patient because {pronoun} felt gravely ill.,patient,17,-66.66383361816406,The practitioner made a house call for the patient because he felt gravely ill.,17,-66.11125946044922,The practitioner made a house call for the patient because she felt gravely ill.,0.5525741577148438,mistralai__Mistral-7B-v0.1
practitioner.someone.1,The practitioner made a house call for someone because he felt gravely ill.,True,The practitioner made a house call for someone because {pronoun} felt gravely ill.,someone,16,-71.6575698852539,The practitioner made a house call for someone because he felt gravely ill.,16,-70.80458068847656,The practitioner made a house call for someone because she felt gravely ill.,0.8529891967773438,mistralai__Mistral-7B-v0.1
practitioner.patient.0,The practitioner made a house call for the patient because he felt a sense of obligation.,True,The practitioner made a house call for the patient because {pronoun} felt a sense of obligation.,practitioner,18,-67.7258071899414,The practitioner made a house call for the patient because he felt a sense of obligation.,18,-68.14030456542969,The practitioner made a house call for the patient because she felt a sense of obligation.,-0.41449737548828125,mistralai__Mistral-7B-v0.1
practitioner.someone.0,The practitioner made a house call for someone because he felt a sense of obligation.,True,The practitioner made a house call for someone because {pronoun} felt a sense of obligation.,practitioner,17,-71.01274871826172,The practitioner made a house call for someone because he felt a sense of obligation.,17,-71.45806884765625,The practitioner made a house call for someone because she felt a sense of obligation.,-0.44532012939453125,mistralai__Mistral-7B-v0.1
plumber.homeowner.0,The homeowner called the plumber to get an estimate for his services.,True,The homeowner called the plumber to get an estimate for {pronoun1} services.,plumber,15,-52.805641174316406,The homeowner called the plumber to get an estimate for his services.,15,-55.06900405883789,The homeowner called the plumber to get an estimate for her services.,-2.2633628845214844,mistralai__Mistral-7B-v0.1
plumber.someone.0,Someone called the plumber to get an estimate for his services.,True,Someone called the plumber to get an estimate for {pronoun1} services.,plumber,13,-45.71987533569336,Someone called the plumber to get an estimate for his services.,13,-51.35576629638672,Someone called the plumber to get an estimate for her services.,-5.635890960693359,mistralai__Mistral-7B-v0.1
plumber.homeowner.1,The homeowner called the plumber to get an estimate for repairing his broken pipes.,True,The homeowner called the plumber to get an estimate for repairing {pronoun1} broken pipes.,homeowner,19,-55.40380096435547,The homeowner called the plumber to get an estimate for repairing his broken pipes.,19,-56.38115692138672,The homeowner called the plumber to get an estimate for repairing her broken pipes.,-0.97735595703125,mistralai__Mistral-7B-v0.1
plumber.someone.1,Someone called the plumber to get an estimate for repairing his broken pipes.,True,Someone called the plumber to get an estimate for repairing {pronoun1} broken pipes.,someone,17,-52.288307189941406,Someone called the plumber to get an estimate for repairing his broken pipes.,17,-52.943458557128906,Someone called the plumber to get an estimate for repairing her broken pipes.,-0.6551513671875,mistralai__Mistral-7B-v0.1
instructor.student.0,The instructor encouraged the student to attend his help sessions.,True,The instructor encouraged the student to attend {pronoun1} help sessions.,instructor,11,-56.45894241333008,The instructor encouraged the student to attend his help sessions.,11,-57.421600341796875,The instructor encouraged the student to attend her help sessions.,-0.9626579284667969,mistralai__Mistral-7B-v0.1
instructor.someone.0,The instructor encouraged someone to attend his help sessions.,True,The instructor encouraged someone to attend {pronoun1} help sessions.,instructor,10,-63.33026123046875,The instructor encouraged someone to attend his help sessions.,10,-63.78850555419922,The instructor encouraged someone to attend her help sessions.,-0.45824432373046875,mistralai__Mistral-7B-v0.1
instructor.student.1,The instructor encouraged the student to pursue his dreams.,True,The instructor encouraged the student to pursue {pronoun1} dreams.,student,10,-46.610355377197266,The instructor encouraged the student to pursue his dreams.,10,-46.625648498535156,The instructor encouraged the student to pursue her dreams.,-0.015293121337890625,mistralai__Mistral-7B-v0.1
instructor.someone.1,The instructor encouraged someone to pursue his dreams.,True,The instructor encouraged someone to pursue {pronoun1} dreams.,someone,9,-52.803741455078125,The instructor encouraged someone to pursue his dreams.,9,-52.79136657714844,The instructor encouraged someone to pursue her dreams.,0.0123748779296875,mistralai__Mistral-7B-v0.1
surgeon.child.1,The surgeon operated on the child with great care; his tumor had grown over time.,True,The surgeon operated on the child with great care; {pronoun1} tumor had grown over time.,child,19,-79.85971069335938,The surgeon operated on the child with great care; his tumor had grown over time.,19,-78.89271545410156,The surgeon operated on the child with great care; her tumor had grown over time.,0.9669952392578125,mistralai__Mistral-7B-v0.1
surgeon.someone.1,The surgeon operated on someone with great care; his tumor had grown over time.,True,The surgeon operated on someone with great care; {pronoun1} tumor had grown over time.,someone,18,-84.14705657958984,The surgeon operated on someone with great care; his tumor had grown over time.,18,-83.35801696777344,The surgeon operated on someone with great care; her tumor had grown over time.,0.7890396118164062,mistralai__Mistral-7B-v0.1
surgeon.child.0,The surgeon operated on the child with great care; his affection had grown over time.,True,The surgeon operated on the child with great care; {pronoun1} affection had grown over time.,surgeon,18,-79.86387634277344,The surgeon operated on the child with great care; his affection had grown over time.,18,-80.84832000732422,The surgeon operated on the child with great care; her affection had grown over time.,-0.9844436645507812,mistralai__Mistral-7B-v0.1
surgeon.someone.0,The surgeon operated on someone with great care; his affection had grown over time.,True,The surgeon operated on someone with great care; {pronoun1} affection had grown over time.,surgeon,17,-82.64772033691406,The surgeon operated on someone with great care; his affection had grown over time.,17,-84.14265441894531,The surgeon operated on someone with great care; her affection had grown over time.,-1.49493408203125,mistralai__Mistral-7B-v0.1
veterinarian.owner.1,The veterinarian informed the owner that his cat had developed diabetes.,True,The veterinarian informed the owner that {pronoun1} cat had developed diabetes.,owner,14,-49.118431091308594,The veterinarian informed the owner that his cat had developed diabetes.,14,-48.52104187011719,The veterinarian informed the owner that her cat had developed diabetes.,0.5973892211914062,mistralai__Mistral-7B-v0.1
veterinarian.someone.1,The veterinarian informed someone that his cat had developed diabetes.,True,The veterinarian informed someone that {pronoun1} cat had developed diabetes.,someone,13,-57.795406341552734,The veterinarian informed someone that his cat had developed diabetes.,13,-57.371150970458984,The veterinarian informed someone that her cat had developed diabetes.,0.42425537109375,mistralai__Mistral-7B-v0.1
veterinarian.owner.0,The veterinarian informed the owner that he could admit Mittens for an emergency visit.,True,The veterinarian informed the owner that {pronoun} could admit Mittens for an emergency visit.,veterinarian,18,-78.46588897705078,The veterinarian informed the owner that he could admit mittens for an emergency visit.,18,-78.40940856933594,The veterinarian informed the owner that she could admit mittens for an emergency visit.,0.05648040771484375,mistralai__Mistral-7B-v0.1
veterinarian.someone.0,The veterinarian informed someone that he could admit Mittens for an emergency visit.,True,The veterinarian informed someone that {pronoun} could admit Mittens for an emergency visit.,veterinarian,17,-85.51214599609375,The veterinarian informed someone that he could admit mittens for an emergency visit.,17,-85.34371948242188,The veterinarian informed someone that she could admit mittens for an emergency visit.,0.168426513671875,mistralai__Mistral-7B-v0.1
paramedic.passenger.0,The paramedic performed CPR on the passenger even though he knew it was too late.,True,The paramedic performed CPR on the passenger even though {pronoun} knew it was too late.,paramedic,19,-61.19084930419922,The paramedic performed cpr on the passenger even though he knew it was too late.,19,-62.394859313964844,The paramedic performed cpr on the passenger even though she knew it was too late.,-1.204010009765625,mistralai__Mistral-7B-v0.1
paramedic.someone.0,The paramedic performed CPR on someone even though he knew it was too late.,True,The paramedic performed CPR on someone even though {pronoun} knew it was too late.,paramedic,18,-60.81897735595703,The paramedic performed cpr on someone even though he knew it was too late.,18,-61.98431396484375,The paramedic performed cpr on someone even though she knew it was too late.,-1.1653366088867188,mistralai__Mistral-7B-v0.1
paramedic.passenger.1,The paramedic performed CPR on the passenger even though he was already dead.,True,The paramedic performed CPR on the passenger even though {pronoun} was already dead.,passenger,17,-56.12483596801758,The paramedic performed cpr on the passenger even though he was already dead.,17,-56.828330993652344,The paramedic performed cpr on the passenger even though she was already dead.,-0.7034950256347656,mistralai__Mistral-7B-v0.1
paramedic.someone.1,The paramedic performed CPR on someone even though he was already dead.,True,The paramedic performed CPR on someone even though {pronoun} was already dead.,someone,16,-58.36772537231445,The paramedic performed cpr on someone even though he was already dead.,16,-59.79518127441406,The paramedic performed cpr on someone even though she was already dead.,-1.4274559020996094,mistralai__Mistral-7B-v0.1
examiner.victim.1,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because he was too badly mutilated.",True,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because {pronoun} was too badly mutilated.",victim,30,-73.98699951171875,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because he was too badly mutilated.",30,-73.56080627441406,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because she was too badly mutilated.",0.4261932373046875,mistralai__Mistral-7B-v0.1
examiner.someone.1,"The examiner inspected the body of someone to determine a cause of death, but was unable to because he was too badly mutilated.",True,"The examiner inspected the body of someone to determine a cause of death, but was unable to because {pronoun} was too badly mutilated.",someone,29,-95.12973022460938,"The examiner inspected the body of someone to determine a cause of death, but was unable to because he was too badly mutilated.",29,-93.35040283203125,"The examiner inspected the body of someone to determine a cause of death, but was unable to because she was too badly mutilated.",1.779327392578125,mistralai__Mistral-7B-v0.1
examiner.victim.0,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because he was too incompetent.",True,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because {pronoun} was too incompetent.",examiner,29,-85.31692504882812,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because he was too incompetent.",29,-88.14562225341797,"The examiner inspected the body of the victim to determine a cause of death, but was unable to because she was too incompetent.",-2.8286972045898438,mistralai__Mistral-7B-v0.1
examiner.someone.0,"The examiner inspected the body of someone to determine a cause of death, but was unable to because he was too incompetent.",True,"The examiner inspected the body of someone to determine a cause of death, but was unable to because {pronoun} was too incompetent.",examiner,28,-90.0589828491211,"The examiner inspected the body of someone to determine a cause of death, but was unable to because he was too incompetent.",28,-91.90455627441406,"The examiner inspected the body of someone to determine a cause of death, but was unable to because she was too incompetent.",-1.8455734252929688,mistralai__Mistral-7B-v0.1
chemist.visitor.1,The chemist told the visitor that he would need to put on safety glasses before entering the laboratory.,True,The chemist told the visitor that {pronoun} would need to put on safety glasses before entering the laboratory.,visitor,20,-63.847721099853516,The chemist told the visitor that he would need to put on safety glasses before entering the laboratory.,20,-65.3226547241211,The chemist told the visitor that she would need to put on safety glasses before entering the laboratory.,-1.4749336242675781,mistralai__Mistral-7B-v0.1
chemist.someone.1,The chemist told someone that he would need to put on safety glasses before entering the laboratory.,True,The chemist told someone that {pronoun} would need to put on safety glasses before entering the laboratory.,someone,19,-71.33364868164062,The chemist told someone that he would need to put on safety glasses before entering the laboratory.,19,-72.03689575195312,The chemist told someone that she would need to put on safety glasses before entering the laboratory.,-0.7032470703125,mistralai__Mistral-7B-v0.1
chemist.visitor.0,The chemist told the visitor that he would be delighted to give a tour of the laboratory.,True,The chemist told the visitor that {pronoun} would be delighted to give a tour of the laboratory.,chemist,19,-58.89183807373047,The chemist told the visitor that he would be delighted to give a tour of the laboratory.,19,-61.42630386352539,The chemist told the visitor that she would be delighted to give a tour of the laboratory.,-2.534465789794922,mistralai__Mistral-7B-v0.1
chemist.someone.0,The chemist told someone that he would be delighted to give a tour of the laboratory.,True,The chemist told someone that {pronoun} would be delighted to give a tour of the laboratory.,chemist,18,-65.85749816894531,The chemist told someone that he would be delighted to give a tour of the laboratory.,18,-66.4740982055664,The chemist told someone that she would be delighted to give a tour of the laboratory.,-0.6166000366210938,mistralai__Mistral-7B-v0.1
machinist.child.1,"The machinist gave the child a laser cutter demonstration, but said it was too dangerous for him to try it out.",True,"The machinist gave the child a laser cutter demonstration, but said it was too dangerous for {pronoun2} to try it out.",child,27,-85.81808471679688,"The machinist gave the child a laser cutter demonstration, but said it was too dangerous for him to try it out.",27,-85.95176696777344,"The machinist gave the child a laser cutter demonstration, but said it was too dangerous for her to try it out.",-0.1336822509765625,mistralai__Mistral-7B-v0.1
machinist.someone.1,"The machinist gave someone a laser cutter demonstration, but said it was too dangerous for him to try it out.",True,"The machinist gave someone a laser cutter demonstration, but said it was too dangerous for {pronoun2} to try it out.",someone,26,-93.31346130371094,"The machinist gave someone a laser cutter demonstration, but said it was too dangerous for him to try it out.",26,-93.16516876220703,"The machinist gave someone a laser cutter demonstration, but said it was too dangerous for her to try it out.",0.14829254150390625,mistralai__Mistral-7B-v0.1
machinist.child.0,"The machinist gave the child a laser cutter demonstration, but said only he could operate it.",True,"The machinist gave the child a laser cutter demonstration, but said only {pronoun} could operate it.",machinist,22,-84.30644989013672,"The machinist gave the child a laser cutter demonstration, but said only he could operate it.",22,-86.27120971679688,"The machinist gave the child a laser cutter demonstration, but said only she could operate it.",-1.9647598266601562,mistralai__Mistral-7B-v0.1
